"id_recibo","folio","recibcon","si_inclu","no_inclu","no_aplic"
"22292","24045","6","1","",""
"22293","24045","9","1","",""
"22294","24045","12","1","",""
"22295","17003","1","1","",""
"22296","17031","1","1","",""
"22297","17031","2","1","",""
"22298","17031","3","1","",""
"22299","17031","5","1","",""
"22300","17031","6","1","",""
"22301","17031","7","1","",""
"22302","17031","8","1","",""
"22303","17031","9","1","",""
"22304","21185","2","1","",""
"22305","21185","8","1","",""
"22306","17031","10","1","",""
"22307","19006","10","1","",""
"22308","19010","1","1","",""
"22309","19010","2","1","",""
"22310","19010","3","1","",""
"22311","19010","5","1","",""
"22312","19010","6","1","",""
"22313","19010","8","1","",""
"22314","19010","9","1","",""
"22315","19010","10","1","",""
"22316","31034","1","1","",""
"22317","31034","2","1","",""
"22318","19011","5","1","",""
"22319","19011","6","1","",""
"22320","19011","8","1","",""
"22321","19011","9","1","",""
"22322","19011","10","1","",""
"22323","30010","1","1","",""
"22324","30010","2","1","",""
"22325","30010","3","1","",""
"22326","30010","8","1","",""
"22327","30010","9","1","",""
"22328","30010","10","1","",""
"22329","30010","12","1","",""
"22330","31087","1","1","",""
"22331","31087","2","1","",""
"22332","21189","3","1","",""
"22333","21189","8","1","",""
"22334","21189","9","1","",""
"22335","14034","9","1","",""
"22336","14034","11","1","",""
"22337","14034","12","1","",""
"22338","14037","1","1","",""
"22339","14037","2","1","",""
"22340","14037","6","1","",""
"22341","14037","8","1","",""
"22342","14037","11","1","",""
"22343","14037","12","1","",""
"22344","14051","1","1","",""
"22345","14051","2","1","",""
"22346","14051","3","1","",""
"22347","14051","6","1","",""
"22348","14051","7","1","",""
"22349","14099","6","1","",""
"22350","14099","12","1","",""
"22351","16053","1","1","",""
"22352","16053","2","1","",""
"22353","16053","3","1","",""
"22354","16053","6","1","",""
"22355","16053","7","1","",""
"22356","16053","8","1","",""
"22357","16053","9","1","",""
"22358","16053","10","1","",""
"22359","16053","11","1","",""
"22360","19027","1","1","",""
"22361","19027","2","1","",""
"22362","19027","3","1","",""
"22363","19027","5","1","",""
"22364","19027","6","1","",""
"22365","19027","8","1","",""
"22366","19027","9","1","",""
"22367","19027","10","1","",""
"22368","19031","1","1","",""
"22369","19031","2","1","",""
"22370","19031","3","1","",""
"22371","19032","1","1","",""
"22372","19032","2","1","",""
"22373","19032","3","1","",""
"22374","19032","5","1","",""
"22375","19032","6","1","",""
"22376","19032","8","1","",""
"22377","19032","9","1","",""
"22378","19032","10","1","",""
"22379","19034","1","1","",""
"22380","19034","2","1","",""
"22381","19034","3","1","",""
"22382","19034","5","1","",""
"22383","19034","6","1","",""
"22384","30007","3","1","",""
"22385","30007","1","1","",""
"22386","30007","2","1","",""
"22387","30007","9","1","",""
"22388","30007","10","1","",""
"22389","30007","12","1","",""
"22390","12006","12","1","",""
"22391","14043","1","1","",""
"22392","14043","2","1","",""
"22393","14043","3","1","",""
"22394","14043","6","1","",""
"22395","14043","8","1","",""
"22396","14043","11","1","",""
"22397","14043","12","1","",""
"22398","23009","9","1","",""
"22399","23009","10","1","",""
"22400","23009","11","1","",""
"22401","21139","1","1","",""
"22402","21139","2","1","",""
"22403","21139","12","1","",""
"22404","20539","1","1","",""
"22405","21015","3","1","",""
"22406","21015","6","1","",""
"22407","21015","8","1","",""
"22408","20539","2","1","",""
"22409","20539","3","1","",""
"22410","21023","1","1","",""
"22411","21023","2","1","",""
"22412","21053","1","1","",""
"22413","21015","2","1","",""
"22414","20166","1","1","",""
"22415","21053","2","1","",""
"22416","21053","3","1","",""
"22417","21053","6","1","",""
"22418","20417","1","1","",""
"22419","20417","2","1","",""
"22420","20417","8","1","",""
"22421","10022","1","1","",""
"22422","10022","2","1","",""
"22423","10022","6","1","",""
"22424","10022","7","1","",""
"22425","10022","9","1","",""
"22426","10022","10","1","",""
"22427","21112","9","1","",""
"22428","21120","1","1","",""
"22429","21120","2","1","",""
"22430","21120","7","1","",""
"22431","21120","8","1","",""
"22432","4005","1","1","",""
"22433","28011","2","1","",""
"22434","28011","3","1","",""
"22435","28011","9","1","",""
"22436","28011","10","1","",""
"22437","28011","12","1","",""
"22438","4005","2","1","",""
"22439","4005","3","1","",""
"22440","32046","2","1","",""
"22441","20123","1","1","",""
"22442","20123","2","1","",""
"22443","21081","1","1","",""
"22444","21081","2","1","",""
"22445","21081","11","1","",""
"22446","9016","2","1","",""
"22447","21034","1","1","",""
"22448","21034","2","1","",""
"22449","21034","6","1","",""
"22450","21034","7","1","",""
"22451","21034","8","1","",""
"22452","20222","1","1","",""
"22453","20222","2","1","",""
"22454","20222","9","1","",""
"22455","20222","10","1","",""
"22456","20278","1","1","",""
"22457","20278","8","1","",""
"22458","20457","1","1","",""
"22459","20457","2","1","",""
"22460","20457","9","1","",""
"22461","20457","12","1","",""
"22462","20496","2","1","",""
"22463","20496","9","1","",""
"22464","20496","10","1","",""
"22465","20079","8","1","",""
"22466","20079","9","1","",""
"22467","20079","10","1","",""
"22468","20079","12","1","",""
"22469","20122","2","1","",""
"22470","20122","12","1","",""
"22471","20124","1","1","",""
"22472","20124","2","1","",""
"22473","20124","8","1","",""
"22474","20283","1","1","",""
"22475","20283","3","1","",""
"22476","20283","8","1","",""
"22477","20283","11","1","",""
"22478","20287","1","1","",""
"22479","20287","12","1","",""
"22480","14001","2","1","",""
"22481","14001","3","1","",""
"22482","14001","6","1","",""
"22483","14001","11","1","",""
"22484","20232","1","1","",""
"22485","20232","2","1","",""
"22486","20232","12","1","",""
"22487","20385","1","1","",""
"22488","20385","2","1","",""
"22489","20385","9","1","",""
"22490","20326","1","1","",""
"22491","20326","2","1","",""
"22492","20326","12","1","",""
"22493","20256","1","1","",""
"22494","20521","12","1","",""
"22495","20523","1","1","",""
"22496","20523","12","1","",""
"22497","20547","1","1","",""
"22498","20547","12","1","",""
"22499","20548","1","1","",""
"22500","20548","12","1","",""
"22501","20552","1","1","",""
"22502","20552","10","1","",""
"22503","20552","11","1","",""
"22504","20552","12","1","",""
"22505","20418","1","1","",""
"22506","20418","2","1","",""
"22507","20418","3","1","",""
"22508","20562","1","1","",""
"22509","20562","12","1","",""
"22510","20463","1","1","",""
"22511","20463","2","1","",""
"22512","20449","2","1","",""
"22513","20449","3","1","",""
"22514","31038","1","1","",""
"22515","31038","2","1","",""
"22516","32009","1","1","",""
"22517","32009","2","1","",""
"22518","32009","3","1","",""
"22519","32009","8","1","",""
"22520","32009","9","1","",""
"22521","32009","10","1","",""
"22522","12052","1","1","",""
"22523","12052","2","1","",""
"22524","12052","9","1","",""
"22525","12060","1","1","",""
"22526","12060","2","1","",""
"22527","12060","3","1","",""
"22528","24058","1","1","",""
"22529","24058","2","1","",""
"22530","24058","3","1","",""
"22531","24058","5","1","",""
"22532","24058","6","1","",""
"22533","24058","7","1","",""
"22534","24058","8","1","",""
"22535","24058","9","1","",""
"22536","24058","10","1","",""
"22537","24058","11","1","",""
"22538","24058","12","1","",""
"22539","12066","2","1","",""
"22540","12066","3","1","",""
"22541","12066","8","1","",""
"22542","24032","1","1","",""
"22543","24032","2","1","",""
"22544","24032","3","1","",""
"22545","24032","5","1","",""
"22546","24032","6","1","",""
"22547","24032","7","1","",""
"22548","24032","8","1","",""
"22549","24032","9","1","",""
"22550","24032","10","1","",""
"22551","24032","12","1","",""
"22552","10010","1","1","",""
"22553","10010","2","1","",""
"22554","10010","8","1","",""
"22555","28037","9","1","",""
"22556","28037","10","1","",""
"22557","28037","12","1","",""
"22558","19034","8","1","",""
"22559","19034","9","1","",""
"22560","19034","10","1","",""
"22561","19035","1","1","",""
"22562","19035","2","1","",""
"22563","19035","3","1","",""
"22564","19035","5","1","",""
"22565","19035","6","1","",""
"22566","30015","9","1","",""
"22567","30015","10","1","",""
"22568","19035","8","1","",""
"22569","19035","9","1","",""
"22570","19035","10","1","",""
"22571","14047","2","1","",""
"22572","14047","6","1","",""
"22573","28027","1","1","",""
"22574","28027","2","1","",""
"22575","28027","3","1","",""
"22576","14047","7","1","",""
"22577","14083","1","1","",""
"22578","14083","2","1","",""
"22579","14083","5","1","",""
"22580","17029","1","1","",""
"22581","17029","2","1","",""
"22582","17029","3","1","",""
"22583","14066","11","1","",""
"22584","14066","12","1","",""
"22585","19009","1","1","",""
"22586","19009","2","1","",""
"22587","19009","3","1","",""
"22588","19009","5","1","",""
"22589","19009","6","1","",""
"22590","19009","8","1","",""
"22591","19009","9","1","",""
"22592","19009","10","1","",""
"22593","31040","1","1","",""
"22594","31040","2","1","",""
"22595","31040","3","1","",""
"22596","31040","9","1","",""
"22597","31040","10","1","",""
"22598","31040","12","1","",""
"22599","31047","1","1","",""
"22600","32031","2","1","",""
"22601","32031","3","1","",""
"22602","1005","5","1","",""
"22603","32023","6","1","",""
"22604","12020","1","1","",""
"22605","12020","2","1","",""
"22606","12020","3","1","",""
"22607","12020","10","1","",""
"22608","32023","1","1","",""
"22609","32023","2","1","",""
"22610","32023","9","1","",""
"22611","32023","10","1","",""
"22612","12040","1","1","",""
"22613","12040","8","1","",""
"22614","12040","12","1","",""
"22615","30065","10","1","",""
"22616","30065","12","1","",""
"22617","15020","0","1","",""
"22618","20209","0","1","",""
"22619","15059","12","","","1"
"22620","8047","1","","",""
"22621","8047","2","","",""
"22622","8047","3","","",""
"22623","8047","4","","",""
"22624","8047","5","","",""
"22625","8047","6","","",""
"22626","8047","7","","",""
"22627","8047","8","","",""
"22628","8047","9","","",""
"22629","8047","10","","",""
"22630","8047","11","","",""
"22631","8047","12","","",""
"22632","15119","1","","",""
"22633","15119","2","","",""
"22634","15119","3","","",""
"22635","15119","4","","",""
"22636","15119","5","","",""
"22637","15119","6","","",""
"22638","15119","7","","",""
"22639","15119","8","","",""
"22640","15119","9","","",""
"22641","15119","10","","",""
"22642","15119","11","","",""
"22643","15119","12","","",""
"22644","15019","10","","",""
"22645","15019","11","","",""
"22646","15019","12","","",""
"22647","20551","2","","1",""
"22648","13051","6","","",""
"22649","13051","7","","",""
"22650","13051","8","","",""
"22651","13051","9","","",""
"22652","13051","10","","",""
"22653","13051","11","","",""
"22654","13051","12","","",""
"22655","13055","4","","",""
"22656","13055","5","","",""
"22657","13055","6","","",""
"22658","13055","7","","",""
"22659","13055","8","","",""
"22660","13055","9","","",""
"22661","13055","10","","",""
"22662","13055","11","","",""
"22663","13055","12","","",""
"22664","13039","1","","",""
"22665","30187","1","","",""
"22666","30187","2","","",""
"22667","30187","3","","",""
"22668","30187","4","","",""
"22669","30187","5","","",""
"22670","30187","6","","",""
"22671","30187","7","","",""
"22672","30187","8","","",""
"22673","30187","9","","",""
"22674","30187","10","","",""
"22675","30187","11","","",""
"22676","30187","12","","",""
"22677","30195","1","","",""
"22678","30195","2","","",""
"22679","30195","3","","",""
"22680","30195","4","","",""
"22681","30195","5","","",""
"22682","30195","6","","",""
"22683","30195","7","","",""
"22684","30195","8","","",""
"22685","30195","9","","",""
"22686","30195","10","","",""
"22687","30195","11","","",""
"22688","30195","12","","",""
"22689","5033","4","","","1"
"22690","5033","5","","","1"
"22691","5033","8","","","1"
"22692","5033","11","","","1"
"22693","5033","12","","","1"
"22694","26006","1","","1",""
"22695","26006","3","","1",""
"22696","26006","4","","1",""
"22697","26006","5","","1",""
"22698","26006","6","1","",""
"22699","26006","7","1","",""
"22700","26006","8","","1",""
"22701","26006","9","1","",""
"22702","26006","10","1","",""
"22703","26006","11","","1",""
"22704","26006","12","","1",""
"22705","7080","1","","",""
"22706","7080","2","","",""
"22707","7080","3","","",""
"22708","7080","4","","",""
"22709","7080","5","","",""
"22710","7080","6","","",""
"22711","7080","7","","",""
"22712","7080","8","","",""
"22713","7080","9","","",""
"22714","7080","10","","",""
"22715","7080","11","","",""
"22716","7080","12","","",""
"22717","7091","1","","",""
"22718","7091","2","","",""
"22719","7091","3","","",""
"22720","7091","4","","",""
"22721","7091","5","","",""
"22722","7091","6","","",""
"22723","7091","7","","",""
"22724","7091","8","","",""
"22725","7091","9","","",""
"22726","7091","10","","",""
"22727","7091","11","","",""
"22728","7091","12","","",""
"22729","13039","2","","",""
"22730","20436","1","","",""
"22731","30120","1","","",""
"22732","30120","2","","",""
"22733","30120","3","","",""
"22734","30120","4","","",""
"22735","30120","5","","",""
"22736","30120","6","","",""
"22737","30120","7","","",""
"22738","30120","8","","",""
"22739","30120","9","","",""
"22740","30120","10","","",""
"22741","30120","11","","",""
"22742","30120","12","","",""
"22743","20436","2","","",""
"22744","20436","3","","",""
"22745","20436","4","","",""
"22746","20436","5","","",""
"22747","20436","6","","",""
"22748","21188","7","","1",""
"22749","20436","7","","",""
"22750","20436","8","","",""
"22751","20436","9","","",""
"22752","20436","10","","",""
"22753","20436","11","","",""
"22754","20436","12","","",""
"22755","20112","1","","",""
"22756","20098","1","","",""
"22757","20098","2","","",""
"22758","20112","2","","",""
"22759","20112","3","","",""
"22760","20098","3","","",""
"22761","20098","4","","",""
"22762","20098","5","","",""
"22763","20098","6","","",""
"22764","20098","7","","",""
"22765","20098","8","","",""
"22766","20098","9","","",""
"22767","20098","10","","",""
"22768","20098","11","","",""
"22769","20098","12","","",""
"22770","20187","1","","",""
"22771","20112","4","","",""
"22772","20112","5","","",""
"22773","20112","6","","",""
"22774","20112","7","","",""
"22775","20112","8","","",""
"22776","20112","9","","",""
"22777","20112","10","","",""
"22778","20112","11","","",""
"22779","20112","12","","",""
"22780","20072","5","","1",""
"22781","20162","11","","",""
"22782","20162","12","","",""
"22783","20187","2","","",""
"22784","20187","3","","",""
"22785","20187","4","","",""
"22786","20187","5","","",""
"22787","20187","6","","",""
"22788","20187","7","","",""
"22789","20187","8","","",""
"22790","20187","9","","",""
"22791","20187","10","","",""
"22792","20187","11","","",""
"22793","20187","12","","",""
"22794","8046","2","","",""
